typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20140101","2014","52","2014","764","THA","Thailand","M","Import","643","RUS","Russian Federation","0","W00","World","H4","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false","1","true",,"false","467",,"467","4","true","false",
"C","A","20140101","2014","52","2014","764","THA","Thailand","M","Import","654","SHN","Saint Helena","0","W00","World","H4","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","24347",,"24347","0","true","false",
"C","A","20140101","2014","52","2014","764","THA","Thailand","M","Import","659","KNA","Saint Kitts and Nevis","0","W00","World","H4","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","14101",,"14101","0","true","false",
"C","A","20140101","2014","52","2014","764","THA","Thailand","M","Import","674","SMR","San Marino","0","W00","World","H4","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","16989",,"16989","0","true","false",
"C","A","20140101","2014","52","2014","764","THA","Thailand","M","Import","678","STP","Sao Tome and Principe","0","W00","World","H4","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","8855",,"8855","0","true","false",
"C","A","20140101","2014","52","2014","764","THA","Thailand","M","Import","682","SAU","Saudi Arabia","0","W00","World","H4","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","4221",,"4221","0","true","false",
"C","A","20140101","2014","52","2014","764","THA","Thailand","M","Import","694","SLE","Sierra Leone","0","W00","World","H4","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","453",,"453","0","true","false",
"C","A","20140101","2014","52","2014","764","THA","Thailand","M","Import","699","IND","India","0","W00","World","H4","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","2819596",,"2819596","0","true","false",
"C","A","20140101","2014","52","2014","764","THA","Thailand","M","Import","702","SGP","Singapore","0","W00","World","H4","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","763802854",,"763802854","0","true","false",
"C","A","20140101","2014","52","2014","764","THA","Thailand","M","Import","703","SVK","Slovakia","0","W00","World","H4","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","40244",,"40244","0","true","false",
"C","A","20140101","2014","52","2014","764","THA","Thailand","M","Import","704","VNM","Viet Nam","0","W00","World","H4","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","5686000",,"5686000","0","true","false",
"C","A","20140101","2014","52","2014","764","THA","Thailand","M","Import","705","SVN","Slovenia","0","W00","World","H4","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","18282",,"18282","0","true","false",
"C","A","20140101","2014","52","2014","764","THA","Thailand","M","Import","710","ZAF","South Africa","0","W00","World","H4","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","351014",,"351014","0","true","false",
"C","A","20140101","2014","52","2014","764","THA","Thailand","M","Import","716","ZWE","Zimbabwe","0","W00","World","H4","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","387",,"387","0","true","false",
"C","A","20140101","2014","52","2014","764","THA","Thailand","M","Import","724","ESP","Spain","0","W00","World","H4","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","171793",,"171793","0","true","false",
"C","A","20140101","2014","52","2014","764","THA","Thailand","M","Import","748","SWZ","Eswatini","0","W00","World","H4","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","14041",,"14041","0","true","false",
"C","A","20140101","2014","52","2014","764","THA","Thailand","M","Import","752","SWE","Sweden","0","W00","World","H4","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","10707762",,"10707762","0","true","false",
"C","A","20140101","2014","52","2014","764","THA","Thailand","M","Import","757","CHE","Switzerland","0","W00","World","H4","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","21222243",,"21222243","0","true","false",
"C","A","20140101","2014","52","2014","764","THA","Thailand","M","Import","764","THA","Thailand","0","W00","World","H4","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","264567720",,"264567720","0","true","false",
"C","A","20140101","2014","52","2014","764","THA","Thailand","M","Import","768","TGO","Togo","0","W00","World","H4","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","152",,"152","0","true","false",
"C","A","20140101","2014","52","2014","764","THA","Thailand","M","Import","784","ARE","United Arab Emirates","0","W00","World","H4","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","3915",,"3915","0","true","false",
"C","A","20140101","2014","52","2014","764","THA","Thailand","M","Import","792","TUR","Türkiye","0","W00","World","H4","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","17388",,"17388","0","true","false",
"C","A","20140101","2014","52","2014","764","THA","Thailand","M","Import","800","UGA","Uganda","0","W00","World","H4","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false","1","true",,"false","877",,"877","4","true","false",
"C","A","20140101","2014","52","2014","764","THA","Thailand","M","Import","804","UKR","Ukraine","0","W00","World","H4","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","95835",,"95835","0","true","false",
"C","A","20140101","2014","52","2014","764","THA","Thailand","M","Import","807","MKD","North Macedonia","0","W00","World","H4","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","3097",,"3097","0","true","false",
"C","A","20140101","2014","52","2014","764","THA","Thailand","M","Import","818","EGY","Egypt","0","W00","World","H4","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","28245",,"28245","0","true","false",
"C","A","20140101","2014","52","2014","764","THA","Thailand","M","Import","826","GBR","United Kingdom","0","W00","World","H4","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","153259092",,"153259092","0","true","false",
"C","A","20140101","2014","52","2014","764","THA","Thailand","M","Import","834","TZA","United Rep. of Tanzania","0","W00","World","H4","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","1",,"1","0","true","false",
"C","A","20140101","2014","52","2014","764","THA","Thailand","M","Import","842","USA","USA","0","W00","World","H4","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","1314583260",,"1314583260","0","true","false",
"C","A","20140101","2014","52","2014","764","THA","Thailand","M","Import","862","VEN","Venezuela","0","W00","World","H4","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","54075",,"54075","0","true","false",
"C","A","20140101","2014","52","2014","764","THA","Thailand","M","Import","887","YEM","Yemen","0","W00","World","H4","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false","2","false",,"false","21",,"21","0","true","false",
"C","A","20140101","2014","52","2014","764","THA","Thailand","M","Import","899","_X ","Areas, nes","0","W00","World","H4","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","9504",,"9504","0","true","false",
"C","A","20150101","2015","52","2015","764","THA","Thailand","M","Import","0","W00","World","0","W00","World","H4","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false",,"true",,"false","9389778348.49",,"9389778348.49","0","false","true",
"C","A","20150101","2015","52","2015","764","THA","Thailand","M","Import","4","AFG","Afghanistan","0","W00","World","H4","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","5","u","80","false","5","u","80","false","3.588","true",,"false","98.06",,"98.06","0","false","true",
"C","A","20150101","2015","52","2015","764","THA","Thailand","M","Import","20","AND","Andorra","0","W00","World","H4","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","13","false","8","kg","13","false","13","false",,"false","6077.7",,"6077.7","0","false","true",
"C","A","20150101","2015","52","2015","764","THA","Thailand","M","Import","32","ARG","Argentina","0","W00","World","H4","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","5","u","4","false","5","u","4","false","0.126","true",,"false","101.74",,"101.74","0","false","true",
"C","A","20150101","2015","52","2015","764","THA","Thailand","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","1804.062","true",,"false","7176803.81",,"7176803.81","0","false","true",
"C","A","20150101","2015","52","2015","764","THA","Thailand","M","Import","40","AUT","Austria","0","W00","World","H4","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","4354.087","true",,"false","8657343.69",,"8657343.69","0","false","true",
"C","A","20150101","2015","52","2015","764","THA","Thailand","M","Import","44","BHS","Bahamas","0","W00","World","H4","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","5","u","10","false","5","u","10","false","0.317","true",,"false","254.81",,"254.81","0","false","true",
"C","A","20150101","2015","52","2015","764","THA","Thailand","M","Import","56","BEL","Belgium","0","W00","World","H4","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","30719","false",,"false","15922583.37",,"15922583.37","0","false","true",
"C","A","20150101","2015","52","2015","764","THA","Thailand","M","Import","76","BRA","Brazil","0","W00","World","H4","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","7324.666","true",,"false","8613317.9",,"8613317.9","0","false","true",
"C","A","20150101","2015","52","2015","764","THA","Thailand","M","Import","92","VGB","Br. Virgin Isds","0","W00","World","H4","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","5","u","1367","false","5","u","1367","false","1.286","true",,"false","1034.48",,"1034.48","0","false","true",
"C","A","20150101","2015","52","2015","764","THA","Thailand","M","Import","96","BRN","Brunei Darussalam","0","W00","World","H4","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","5","u","2","false","5","u","2","false","3.095","true",,"false","2490.09",,"2490.09","0","false","true",
"C","A","20150101","2015","52","2015","764","THA","Thailand","M","Import","100","BGR","Bulgaria","0","W00","World","H4","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","21.189","true",,"false","36777.09",,"36777.09","0","false","true",
"C","A","20150101","2015","52","2015","764","THA","Thailand","M","Import","104","MMR","Myanmar","0","W00","World","H4","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","5","u","272","false","5","u","272","false","2.063","true",,"false","80.25",,"80.25","0","false","true",
"C","A","20150101","2015","52","2015","764","THA","Thailand","M","Import","112","BLR","Belarus","0","W00","World","H4","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","5","u","10","false","5","u","10","false","0.004","true",,"false","3.39",,"3.39","0","false","true",
"C","A","20150101","2015","52","2015","764","THA","Thailand","M","Import","116","KHM","Cambodia","0","W00","World","H4","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","5","u","84800","false","5","u","84800","false","617","false",,"false","4756.53",,"4756.53","0","false","true",
"C","A","20150101","2015","52","2015","764","THA","Thailand","M","Import","120","CMR","Cameroon","0","W00","World","H4","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","5","u","48500","false","5","u","48500","false","99.241","true",,"false","34167.24",,"34167.24","0","false","true",
"C","A","20150101","2015","52","2015","764","THA","Thailand","M","Import","124","CAN","Canada","0","W00","World","H4","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","15343","false",,"false","65687717.14",,"65687717.14","0","false","true",
"C","A","20150101","2015","52","2015","764","THA","Thailand","M","Import","148","TCD","Chad","0","W00","World","H4","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","5","u","2502","false","5","u","2502","false","11","false",,"false","6855.75",,"6855.75","0","false","true",
"C","A","20150101","2015","52","2015","764","THA","Thailand","M","Import","156","CHN","China","0","W00","World","H4","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","31383606.997","true",,"false","887077163.75",,"887077163.75","0","false","true",
"C","A","20150101","2015","52","2015","764","THA","Thailand","M","Import","170","COL","Colombia","0","W00","World","H4","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","5","u","1","false","5","u","1","false","3","false",,"false","327.38",,"327.38","0","false","true",
"C","A","20150101","2015","52","2015","764","THA","Thailand","M","Import","188","CRI","Costa Rica","0","W00","World","H4","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","5","u","35899","false","5","u","35899","false","3952","false",,"false","5066593.88",,"5066593.88","0","false","true",
"C","A","20150101","2015","52","2015","764","THA","Thailand","M","Import","191","HRV","Croatia","0","W00","World","H4","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","5","u","2280","false","5","u","2280","false","1.406","true",,"false","296.79",,"296.79","0","false","true",
"C","A","20150101","2015","52","2015","764","THA","Thailand","M","Import","203","CZE","Czechia","0","W00","World","H4","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","406.53","true",,"false","1794015.1",,"1794015.1","0","false","true",
"C","A","20150101","2015","52","2015","764","THA","Thailand","M","Import","208","DNK","Denmark","0","W00","World","H4","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","4170.991","true",,"false","2482535.93",,"2482535.93","0","false","true",
